Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode,Return,cost,Discount
743,US-2019-146710,"Tuesday, August 27, 2019","Sunday, September 1, 2019",Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,Central,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,5,-10.948,Online,Yes,62.468,-1.6422
746,US-2019-146710,"Tuesday, August 27, 2019","Sunday, September 1, 2019",Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,Central,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168,4,6.2064,COD,Yes,48.9616,0.93096
1176,CA-2019-161207,"Thursday, August 29, 2019","Tuesday, September 3, 2019",Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Concord,New Hampshire,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,8.0997,Cards,No,19.8303,1.214955
6079,CA-2019-151561,"Sunday, September 1, 2019","Saturday, September 7, 2019",Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,3.285,Online,Yes,7.665,0.49275
5333,CA-2019-123120,"Wednesday, September 4, 2019","Sunday, September 8, 2019",Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,4,6.5888,Online,No,16.1312,0.98832
7383,CA-2019-105732,"Friday, September 13, 2019","Wednesday, September 18, 2019",Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2,5.07,COD,No,11.83,0.7605
2882,CA-2019-102932,"Thursday, September 19, 2019","Monday, September 23, 2019",Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,8.0997,Online,No,19.8303,1.214955
3718,CA-2019-142370,"Thursday, September 19, 2019","Monday, September 23, 2019",Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.1512,Cards,Yes,4.8888,0.02268
4771,US-2019-114888,"Thursday, September 19, 2019","Tuesday, September 24, 2019",Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,1.872,COD,Yes,4.368,0.2808
5242,CA-2019-110730,"Monday, September 23, 2019","Thursday, September 26, 2019",Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,3.6936,COD,Yes,9.9864,0.55404
7273,US-2019-150357,"Thursday, October 10, 2019","Monday, October 14, 2019",Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,-4.3792,Online,Yes,24.9872,-0.65688
139,CA-2019-145583,"Sunday, October 13, 2019","Saturday, October 19, 2019",Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,18.4464,Online,Yes,47.4336,2.76696
3804,CA-2019-156503,"Monday, October 14, 2019","Sunday, October 20, 2019",Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,12.768,2,1.4364,Online,No,11.3316,0.21546
368,CA-2019-155516,"Monday, October 21, 2019","Monday, October 21, 2019",Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.1472,Online,No,7.2128,0.02208
6419,CA-2019-140130,"Thursday, October 31, 2019","Tuesday, November 5, 2019",Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,Central,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,6.1488,COD,No,15.8112,0.92232
6306,CA-2019-163328,"Monday, November 4, 2019","Wednesday, November 6, 2019",Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584,7,-4.1762,Online,No,21.7602,-0.62643
7785,CA-2019-162236,"Monday, November 4, 2019","Wednesday, November 6, 2019",Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,-34.758,Online,Yes,220.134,-5.2137
845,CA-2019-161669,"Thursday, November 7, 2019","Saturday, November 9, 2019",First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,3.2944,Cards,No,8.0656,0.49416
2868,CA-2019-115588,"Sunday, November 10, 2019","Tuesday, November 12, 2019",Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,14.72,5,-3.312,Cards,No,18.032,-0.4968
1478,CA-2019-121958,"Wednesday, November 13, 2019","Sunday, November 17, 2019",Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7,5.8653,Cards,Yes,46.2707,0.879795
8666,CA-2019-118500,"Sunday, November 17, 2019","Monday, November 18, 2019",First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5,13.365,Online,No,36.135,2.00475
6244,CA-2019-165561,"Sunday, November 24, 2019","Thursday, November 28, 2019",Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,7.605,COD,Yes,17.745,1.14075
8682,CA-2019-143805,"Sunday, December 1, 2019","Tuesday, December 3, 2019",Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,11.803,COD,No,28.897,1.77045
4980,US-2019-131114,"Monday, December 9, 2019","Friday, December 13, 2019",Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,Central,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,3,1.5426,Cards,No,19.0254,0.23139
5995,CA-2019-162187,"Wednesday, December 11, 2019","Wednesday, December 11, 2019",Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,1.69,Online,Yes,11.83,0.2535
9940,CA-2019-169824,"Thursday, December 12, 2019","Tuesday, December 17, 2019",Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,East,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,35.52,4,9.9456,COD,No,25.5744,1.49184
289,CA-2019-112697,"Wednesday, December 18, 2019","Friday, December 20, 2019",Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,-204.3145,Cards,No,1165.7945,-30.647175
1317,CA-2019-145919,"Wednesday, December 18, 2019","Monday, December 23, 2019",Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,28.965,COD,No,550.335,4.34475
4591,CA-2019-129868,"Thursday, December 26, 2019","Tuesday, December 31, 2019",Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,17.76,2,4.9728,Online,Yes,12.7872,0.74592
8764,CA-2019-112578,"Sunday, December 29, 2019","Thursday, January 2, 2020",Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2,7.2696,Online,No,20.6904,1.09044
4763,CA-2019-117660,"Monday, December 30, 2019","Saturday, January 4, 2020",Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.712,2,1.0284,Online,Yes,12.6836,0.15426
7374,US-2020-123862,"Tuesday, January 7, 2020","Thursday, January 9, 2020",Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,156.11,7,31.9319,Cards,Yes,124.1781,4.789785
6621,US-2020-167402,"Monday, January 13, 2020","Saturday, January 18, 2020",Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4200.05,5,83.281,COD,Yes,4116.769,12.49215
5031,CA-2020-139304,"Wednesday, January 29, 2020","Sunday, February 2, 2020",Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,117.57,1,2.2282,COD,No,115.3418,0.33423
8269,CA-2020-121790,"Thursday, January 30, 2020","Thursday, February 6, 2020",Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,120.68,4,2.772,Online,No,117.908,0.4158
5598,CA-2020-151176,"Thursday, February 13, 2020","Thursday, February 20, 2020",Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,East,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,144.02,3,6.5052,COD,No,137.5148,0.97578
1770,CA-2020-146024,"Monday, March 2, 2020","Sunday, March 8, 2020",Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,94.976,4,-1.3952,COD,No,96.3712,-0.20928
4459,CA-2020-105851,"Friday, March 13, 2020","Friday, March 20, 2020",Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1346.496,2,-299.8116,Cards,Yes,1646.3076,-44.97174
5021,CA-2020-136511,"Monday, March 23, 2020","Wednesday, March 25, 2020",Second Class,MZ-17515,Mary Zewe,Corporate,United States,New York City,New York,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,366.58,3,17.379,COD,Yes,349.201,2.60685
7536,US-2020-160143,"Tuesday, March 31, 2020","Tuesday, April 7, 2020",Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,104.7,3,8.019,Cards,Yes,96.681,1.20285
6367,CA-2020-144848,"Saturday, April 4, 2020","Sunday, April 5, 2020",First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,254.37,1,7.2111,COD,Yes,247.1589,1.081665
2740,CA-2020-122707,"Thursday, April 16, 2020","Saturday, April 18, 2020",First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,South,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,517.24,4,9.5448,Online,Yes,507.6952,1.43172
2601,CA-2020-108553,"Thursday, April 23, 2020","Wednesday, April 29, 2020",Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",139.71,7,36.813,COD,Yes,102.897,5.52195
6033,CA-2020-104010,"Thursday, April 23, 2020","Saturday, April 25, 2020",First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,150.9,5,15.372,Online,Yes,135.528,2.3058
8235,CA-2020-102204,"Friday, May 1, 2020","Wednesday, May 6, 2020",Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,92.328,2,0.416,COD,Yes,91.912,0.0624
5821,CA-2020-117632,"Tuesday, May 12, 2020","Monday, May 18, 2020",Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,266.62,2,4.7724,Online,Yes,261.8476,0.71586
6669,CA-2020-122175,"Tuesday, May 12, 2020","Thursday, May 14, 2020",Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,118,2,4.42,Online,Yes,113.58,0.663
4650,CA-2020-129357,"Thursday, May 14, 2020","Tuesday, May 19, 2020",Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,151.4,5,1.932,COD,No,149.468,0.2898
5542,US-2020-150595,"Friday, May 22, 2020","Tuesday, May 26, 2020",Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,116.344,3,2.5137,COD,No,113.8303,0.377055
7001,CA-2020-123687,"Tuesday, May 26, 2020","Friday, May 29, 2020",First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,126.76,2,0.7728,Cards,No,125.9872,0.11592
666,CA-2020-132682,"Monday, June 8, 2020","Wednesday, June 10, 2020",Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,151.76,3,2.079,Online,Yes,149.681,0.31185
2706,CA-2020-155873,"Tuesday, June 16, 2020","Sunday, June 21, 2020",Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,135.68,2,4.3368,COD,Yes,131.3432,0.65052
2480,CA-2020-141992,"Friday, June 19, 2020","Thursday, June 25, 2020",Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,102.184,1,0.8388,COD,No,101.3452,0.12582
6941,CA-2020-107132,"Friday, June 26, 2020","Tuesday, June 30, 2020",Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,114.4,5,8.236,COD,Yes,106.164,1.2354
5734,CA-2020-143574,"Monday, June 29, 2020","Thursday, July 2, 2020",First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,157.69,3,7.9794,Online,Yes,149.7106,1.19691
7045,US-2020-165358,"Saturday, July 18, 2020","Thursday, July 23, 2020",Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,113.184,2,1.148,COD,Yes,112.036,0.1722
6590,CA-2020-104731,"Tuesday, July 21, 2020","Monday, July 27, 2020",Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,271.72,2,11.586,Cards,Yes,260.134,1.7379
6784,CA-2020-121293,"Saturday, July 25, 2020","Tuesday, July 28, 2020",Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,146.752,3,4.2471,Online,Yes,142.5049,0.637065
7403,CA-2020-168172,"Thursday, August 6, 2020","Monday, August 10, 2020",Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",110.12,4,21.036,COD,Yes,89.084,3.1554
2867,US-2020-103828,"Thursday, August 13, 2020","Thursday, August 13, 2020",Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,West,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,149.92,4,9.2568,Online,No,140.6632,1.38852
7185,CA-2020-133102,"Monday, August 17, 2020","Monday, August 24, 2020",Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,103.552,2,-1.041,COD,Yes,104.593,-0.15615
5965,CA-2020-119011,"Thursday, August 20, 2020","Tuesday, August 25, 2020",Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,108.22,3,5.166,Online,Yes,103.054,0.7749
828,CA-2020-126956,"Friday, August 21, 2020","Friday, August 28, 2020",Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,164.24,4,10.7996,Online,No,153.4404,1.61994
3751,CA-2020-161956,"Thursday, August 27, 2020","Saturday, August 29, 2020",Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,149.4,5,8.236,COD,Yes,141.164,1.2354
4598,US-2020-169502,"Friday, August 28, 2020","Tuesday, September 1, 2020",Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,109.81,3,5.8887,Online,Yes,103.9213,0.883305
7064,CA-2020-127712,"Monday, August 31, 2020","Saturday, September 5, 2020",Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,93.208,2,0.6984,COD,No,92.5096,0.10476
4623,CA-2020-147228,"Wednesday, September 9, 2020","Monday, September 14, 2020",Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,101.832,3,-1.9872,COD,Yes,103.8192,-0.29808
6896,CA-2020-164756,"Friday, September 18, 2020","Tuesday, September 22, 2020",Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",167.48,2,9.9992,Online,Yes,157.4808,1.49988
